KCPL,DateTime,DayOfWeek,Year,Quarter,IsWeekend,Month,DayNumber_Year,DayNumber_Week,DayOfYear,Hour,Minute,WeekNumber,temperature_f,weather_code
1647.307,2016-03-29 23:00:00,Tuesday,2016,1,0,3,29,1,89,23,0,13,24.0791,2
1636.259,2016-03-30 00:00:00,Wednesday,2016,1,0,3,30,2,90,0,0,13,23.2691,2
1688.765,2016-03-30 01:00:00,Wednesday,2016,1,0,3,30,2,90,1,0,13,26.959099,2
1749.436,2016-03-30 02:00:00,Wednesday,2016,1,0,3,30,2,90,2,0,13,32.8991,2
1677.276,2016-03-30 03:00:00,Wednesday,2016,1,0,3,30,2,90,3,0,13,35.3291,2
1548.512,2016-03-30 04:00:00,Wednesday,2016,1,0,3,30,2,90,4,0,13,36.5891,3
1436.219,2016-03-30 05:00:00,Wednesday,2016,1,0,3,30,2,90,5,0,13,38.0291,3
1362.103,2016-03-30 06:00:00,Wednesday,2016,1,0,3,30,2,90,6,0,13,41.3591,2
1326.014,2016-03-30 07:00:00,Wednesday,2016,1,0,3,30,2,90,7,0,13,43.6991,1
1302.765,2016-03-30 08:00:00,Wednesday,2016,1,0,3,30,2,90,8,0,13,44.419098,51
1299.794,2016-03-30 09:00:00,Wednesday,2016,1,0,3,30,2,90,9,0,13,44.7791,1
1326.702,2016-03-30 10:00:00,Wednesday,2016,1,0,3,30,2,90,10,0,13,45.2291,1
1418.265,2016-03-30 11:00:00,Wednesday,2016,1,0,3,30,2,90,11,0,13,43.879097,2
1611.449,2016-03-30 12:00:00,Wednesday,2016,1,0,3,30,2,90,12,0,13,42.3491,1
1705.578,2016-03-30 13:00:00,Wednesday,2016,1,0,3,30,2,90,13,0,13,40.3691,0
1707.793,2016-03-30 14:00:00,Wednesday,2016,1,0,3,30,2,90,14,0,13,38.2991,0
1714.458,2016-03-30 15:00:00,Wednesday,2016,1,0,3,30,2,90,15,0,13,37.0391,1
1718.691,2016-03-30 16:00:00,Wednesday,2016,1,0,3,30,2,90,16,0,13,34.6091,1
1728.13,2016-03-30 17:00:00,Wednesday,2016,1,0,3,30,2,90,17,0,13,33.0791,1
1731.688,2016-03-30 18:00:00,Wednesday,2016,1,0,3,30,2,90,18,0,13,31.0091,1
1726.571,2016-03-30 19:00:00,Wednesday,2016,1,0,3,30,2,90,19,0,13,28.3991,1
1692.798,2016-03-30 20:00:00,Wednesday,2016,1,0,3,30,2,90,20,0,13,27.4991,1
1705.286,2016-03-30 21:00:00,Wednesday,2016,1,0,3,30,2,90,21,0,13,27.2291,0
1704.286,2016-03-30 22:00:00,Wednesday,2016,1,0,3,30,2,90,22,0,13,26.6891,0
1697.653,2016-03-30 23:00:00,Wednesday,2016,1,0,3,30,2,90,23,0,13,24.619099,0
1683.316,2016-03-31 00:00:00,Thursday,2016,1,0,3,31,3,91,0,0,13,22.8191,0
1704.381,2016-03-31 01:00:00,Thursday,2016,1,0,3,31,3,91,1,0,13,28.1291,0
1759.685,2016-03-31 02:00:00,Thursday,2016,1,0,3,31,3,91,2,0,13,36.3191,0
1695.323,2016-03-31 03:00:00,Thursday,2016,1,0,3,31,3,91,3,0,13,40.7291,0
1571.352,2016-03-31 04:00:00,Thursday,2016,1,0,3,31,3,91,4,0,13,44.3291,0
1446.357,2016-03-31 05:00:00,Thursday,2016,1,0,3,31,3,91,5,0,13,47.5691,0
1362.477,2016-03-31 06:00:00,Thursday,2016,1,0,3,31,3,91,6,0,13,50.1791,0
1318.45,2016-03-31 07:00:00,Thursday,2016,1,0,3,31,3,91,7,0,13,51.5291,0
1294.149,2016-03-31 08:00:00,Thursday,2016,1,0,3,31,3,91,8,0,13,52.3391,0
1281.31,2016-03-31 09:00:00,Thursday,2016,1,0,3,31,3,91,9,0,13,52.4291,0
1299.243,2016-03-31 10:00:00,Thursday,2016,1,0,3,31,3,91,10,0,13,51.7091,0
1364.728,2016-03-31 11:00:00,Thursday,2016,1,0,3,31,3,91,11,0,13,49.5491,0
1545.858,2016-03-31 12:00:00,Thursday,2016,1,0,3,31,3,91,12,0,13,47.2091,0
1639.905,2016-03-31 13:00:00,Thursday,2016,1,0,3,31,3,91,13,0,13,44.5991,0
1658.291,2016-03-31 14:00:00,Thursday,2016,1,0,3,31,3,91,14,0,13,41.4491,0
1677.159,2016-03-31 15:00:00,Thursday,2016,1,0,3,31,3,91,15,0,13,38.2091,1
1697.423,2016-03-31 16:00:00,Thursday,2016,1,0,3,31,3,91,16,0,13,35.4191,1
1701.29,2016-03-31 17:00:00,Thursday,2016,1,0,3,31,3,91,17,0,13,33.1691,1
1701.935,2016-03-31 18:00:00,Thursday,2016,1,0,3,31,3,91,18,0,13,31.1891,0
1697.401,2016-03-31 19:00:00,Thursday,2016,1,0,3,31,3,91,19,0,13,28.6691,1
1673.218,2016-03-31 20:00:00,Thursday,2016,1,0,3,31,3,91,20,0,13,27.6791,1
1642.62,2016-03-31 21:00:00,Thursday,2016,1,0,3,31,3,91,21,0,13,26.959099,1
1625.149,2016-03-31 22:00:00,Thursday,2016,1,0,3,31,3,91,22,0,13,26.5091,1
1624.933,2016-03-31 23:00:00,Thursday,2016,1,0,3,31,3,91,23,0,13,26.1491,1
1642.649,2016-04-01 00:00:00,Friday,2016,2,0,4,1,4,92,0,0,13,25.6991,1
1693.513,2016-04-01 01:00:00,Friday,2016,2,0,4,1,4,92,1,0,13,29.2091,2
1728.83,2016-04-01 02:00:00,Friday,2016,2,0,4,1,4,92,2,0,13,37.669098,2
1670.986,2016-04-01 03:00:00,Friday,2016,2,0,4,1,4,92,3,0,13,43.9691,1
1557.688,2016-04-01 04:00:00,Friday,2016,2,0,4,1,4,92,4,0,13,46.669098,1
1449.192,2016-04-01 05:00:00,Friday,2016,2,0,4,1,4,92,5,0,13,49.0091,2
1388.655,2016-04-01 06:00:00,Friday,2016,2,0,4,1,4,92,6,0,13,50.8991,1
1361.694,2016-04-01 07:00:00,Friday,2016,2,0,4,1,4,92,7,0,13,51.4391,1
1357.123,2016-04-01 08:00:00,Friday,2016,2,0,4,1,4,92,8,0,13,51.7091,1
1371.501,2016-04-01 09:00:00,Friday,2016,2,0,4,1,4,92,9,0,13,50.7191,2
1416.506,2016-04-01 10:00:00,Friday,2016,2,0,4,1,4,92,10,0,13,49.0991,2
1535.812,2016-04-01 11:00:00,Friday,2016,2,0,4,1,4,92,11,0,13,46.9391,2
1743.558,2016-04-01 12:00:00,Friday,2016,2,0,4,1,4,92,12,0,13,44.5091,2
1843.773,2016-04-01 13:00:00,Friday,2016,2,0,4,1,4,92,13,0,13,42.5291,3
1831.909,2016-04-01 14:00:00,Friday,2016,2,0,4,1,4,92,14,0,13,40.9991,3
1792.098,2016-04-01 15:00:00,Friday,2016,2,0,4,1,4,92,15,0,13,38.8391,3
1761.713,2016-04-01 16:00:00,Friday,2016,2,0,4,1,4,92,16,0,13,37.1291,2
1733.388,2016-04-01 17:00:00,Friday,2016,2,0,4,1,4,92,17,0,13,35.9591,1
1720.327,2016-04-01 18:00:00,Friday,2016,2,0,4,1,4,92,18,0,13,34.3391,0
1713.926,2016-04-01 19:00:00,Friday,2016,2,0,4,1,4,92,19,0,13,33.7991,0
1709.455,2016-04-01 20:00:00,Friday,2016,2,0,4,1,4,92,20,0,13,30.6491,0
1685.233,2016-04-01 21:00:00,Friday,2016,2,0,4,1,4,92,21,0,13,28.1291,0
1684.975,2016-04-01 22:00:00,Friday,2016,2,0,4,1,4,92,22,0,13,25.7891,0
1658.596,2016-04-01 23:00:00,Friday,2016,2,0,4,1,4,92,23,0,13,24.3491,0
1643.902,2016-04-02 00:00:00,Saturday,2016,2,0,4,2,5,93,0,0,13,24.619099,0
1680.33,2016-04-02 01:00:00,Saturday,2016,2,0,4,2,5,93,1,0,13,31.5491,1
1757.87,2016-04-02 02:00:00,Saturday,2016,2,0,4,2,5,93,2,0,13,38.6591,1
1713.43,2016-04-02 03:00:00,Saturday,2016,2,0,4,2,5,93,3,0,13,42.439102,1
1624.762,2016-04-02 04:00:00,Saturday,2016,2,0,4,2,5,93,4,0,13,44.9591,2
1542.307,2016-04-02 05:00:00,Saturday,2016,2,0,4,2,5,93,5,0,13,48.0191,2
1479.078,2016-04-02 06:00:00,Saturday,2016,2,0,4,2,5,93,6,0,13,49.9091,2
1453.118,2016-04-02 07:00:00,Saturday,2016,2,0,4,2,5,93,7,0,13,50.989098,2
1449.547,2016-04-02 08:00:00,Saturday,2016,2,0,4,2,5,93,8,0,13,51.0791,2
1456.967,2016-04-02 09:00:00,Saturday,2016,2,0,4,2,5,93,9,0,13,50.6291,2
1481.105,2016-04-02 10:00:00,Saturday,2016,2,0,4,2,5,93,10,0,13,49.4591,1
1528.676,2016-04-02 11:00:00,Saturday,2016,2,0,4,2,5,93,11,0,13,47.4791,0
1619.727,2016-04-02 12:00:00,Saturday,2016,2,0,4,2,5,93,12,0,13,45.5891,1
1659.262,2016-04-02 13:00:00,Saturday,2016,2,0,4,2,5,93,13,0,13,43.879097,0
1687.416,2016-04-02 14:00:00,Saturday,2016,2,0,4,2,5,93,14,0,13,41.5391,0
1675.487,2016-04-02 15:00:00,Saturday,2016,2,0,4,2,5,93,15,0,13,38.5691,0
1644.387,2016-04-02 16:00:00,Saturday,2016,2,0,4,2,5,93,16,0,13,35.9591,0
1605.962,2016-04-02 17:00:00,Saturday,2016,2,0,4,2,5,93,17,0,13,33.0791,0
1564.296,2016-04-02 18:00:00,Saturday,2016,2,0,4,2,5,93,18,0,13,30.8291,1
1517.572,2016-04-02 19:00:00,Saturday,2016,2,0,4,2,5,93,19,0,13,28.9391,2
1475.079,2016-04-02 20:00:00,Saturday,2016,2,0,4,2,5,93,20,0,13,28.3991,3
1451.249,2016-04-02 21:00:00,Saturday,2016,2,0,4,2,5,93,21,0,13,28.5791,3
1442.281,2016-04-02 22:00:00,Saturday,2016,2,0,4,2,5,93,22,0,13,28.5791,3
1441.103,2016-04-02 23:00:00,Saturday,2016,2,0,4,2,5,93,23,0,13,28.219099,2
1433.682,2016-04-03 00:00:00,Sunday,2016,2,1,4,3,6,94,0,0,13,27.8591,2
1452.523,2016-04-03 01:00:00,Sunday,2016,2,1,4,3,6,94,1,0,13,33.6191,1
1539.325,2016-04-03 02:00:00,Sunday,2016,2,1,4,3,6,94,2,0,13,42.3491,1
1514.505,2016-04-03 03:00:00,Sunday,2016,2,1,4,3,6,94,3,0,13,45.7691,2
1452.618,2016-04-03 04:00:00,Sunday,2016,2,1,4,3,6,94,4,0,13,48.8291,1
1379.672,2016-04-03 05:00:00,Sunday,2016,2,1,4,3,6,94,5,0,13,51.8891,2
1331.719,2016-04-03 06:00:00,Sunday,2016,2,1,4,3,6,94,6,0,13,54.6791,1
1308.492,2016-04-03 07:00:00,Sunday,2016,2,1,4,3,6,94,7,0,13,55.669098,1
1307.358,2016-04-03 08:00:00,Sunday,2016,2,1,4,3,6,94,8,0,13,55.9391,2
1305.739,2016-04-03 09:00:00,Sunday,2016,2,1,4,3,6,94,9,0,13,54.5891,1
1319.246,2016-04-03 10:00:00,Sunday,2016,2,1,4,3,6,94,10,0,13,52.1591,1
1357.428,2016-04-03 11:00:00,Sunday,2016,2,1,4,3,6,94,11,0,13,50.0891,1
1409.677,2016-04-03 12:00:00,Sunday,2016,2,1,4,3,6,94,12,0,13,47.4791,1
1415.1,2016-04-03 13:00:00,Sunday,2016,2,1,4,3,6,94,13,0,13,45.3191,1
1440.255,2016-04-03 14:00:00,Sunday,2016,2,1,4,3,6,94,14,0,13,42.8891,1
1455.705,2016-04-03 15:00:00,Sunday,2016,2,1,4,3,6,94,15,0,13,40.3691,1
1463.366,2016-04-03 16:00:00,Sunday,2016,2,1,4,3,6,94,16,0,13,37.9391,1
1472.444,2016-04-03 17:00:00,Sunday,2016,2,1,4,3,6,94,17,0,13,35.5991,1
1480.429,2016-04-03 18:00:00,Sunday,2016,2,1,4,3,6,94,18,0,13,33.7091,1
1480.374,2016-04-03 19:00:00,Sunday,2016,2,1,4,3,6,94,19,0,13,31.8191,1
1475.771,2016-04-03 20:00:00,Sunday,2016,2,1,4,3,6,94,20,0,13,30.5591,1
1492.053,2016-04-03 21:00:00,Sunday,2016,2,1,4,3,6,94,21,0,13,29.3891,1
1510.183,2016-04-03 22:00:00,Sunday,2016,2,1,4,3,6,94,22,0,13,28.5791,1
1546.179,2016-04-03 23:00:00,Sunday,2016,2,1,4,3,6,94,23,0,13,27.8591,2
1559.775,2016-04-04 00:00:00,Monday,2016,2,0,4,4,0,95,0,0,14,27.3191,1
1565.539,2016-04-04 01:00:00,Monday,2016,2,0,4,4,0,95,1,0,14,32.0891,1
1641.585,2016-04-04 02:00:00,Monday,2016,2,0,4,4,0,95,2,0,14,39.5591,1
1595.373,2016-04-04 03:00:00,Monday,2016,2,0,4,4,0,95,3,0,14,42.5291,1
1498.785,2016-04-04 04:00:00,Monday,2016,2,0,4,4,0,95,4,0,14,45.4091,1
1385.943,2016-04-04 05:00:00,Monday,2016,2,0,4,4,0,95,5,0,14,47.7491,1
1290.822,2016-04-04 06:00:00,Monday,2016,2,0,4,4,0,95,6,0,14,49.7291,2
1232.849,2016-04-04 07:00:00,Monday,2016,2,0,4,4,0,95,7,0,14,50.989098,3
1206.73,2016-04-04 08:00:00,Monday,2016,2,0,4,4,0,95,8,0,14,50.0891,3
1201.007,2016-04-04 09:00:00,Monday,2016,2,0,4,4,0,95,9,0,14,48.3791,3
1226.248,2016-04-04 10:00:00,Monday,2016,2,0,4,4,0,95,10,0,14,46.9391,3
1323.311,2016-04-04 11:00:00,Monday,2016,2,0,4,4,0,95,11,0,14,44.9591,1
1503.386,2016-04-04 12:00:00,Monday,2016,2,0,4,4,0,95,12,0,14,42.8891,0
1592.838,2016-04-04 13:00:00,Monday,2016,2,0,4,4,0,95,13,0,14,41.2691,1
1621.537,2016-04-04 14:00:00,Monday,2016,2,0,4,4,0,95,14,0,14,40.0091,1
1641.305,2016-04-04 15:00:00,Monday,2016,2,0,4,4,0,95,15,0,14,38.9291,2
1668.092,2016-04-04 16:00:00,Monday,2016,2,0,4,4,0,95,16,0,14,37.759098,2
1676.392,2016-04-04 17:00:00,Monday,2016,2,0,4,4,0,95,17,0,14,36.6791,2
1685.676,2016-04-04 18:00:00,Monday,2016,2,0,4,4,0,95,18,0,14,35.0591,1
1686.994,2016-04-04 19:00:00,Monday,2016,2,0,4,4,0,95,19,0,14,32.8091,1
1679.078,2016-04-04 20:00:00,Monday,2016,2,0,4,4,0,95,20,0,14,31.2791,2
1668.765,2016-04-04 21:00:00,Monday,2016,2,0,4,4,0,95,21,0,14,30.1091,2
1654.676,2016-04-04 22:00:00,Monday,2016,2,0,4,4,0,95,22,0,14,28.219099,2
1646.506,2016-04-04 23:00:00,Monday,2016,2,0,4,4,0,95,23,0,14,26.2391,0
1634.992,2016-04-05 00:00:00,Tuesday,2016,2,0,4,5,1,96,0,0,14,25.2491,0
1637.717,2016-04-05 01:00:00,Tuesday,2016,2,0,4,5,1,96,1,0,14,30.8291,0
1708.939,2016-04-05 02:00:00,Tuesday,2016,2,0,4,5,1,96,2,0,14,36.4991,0
1643.587,2016-04-05 03:00:00,Tuesday,2016,2,0,4,5,1,96,3,0,14,39.7391,1
1519.072,2016-04-05 04:00:00,Tuesday,2016,2,0,4,5,1,96,4,0,14,43.0691,2
1398.705,2016-04-05 05:00:00,Tuesday,2016,2,0,4,5,1,96,5,0,14,45.9491,2
1326.701,2016-04-05 06:00:00,Tuesday,2016,2,0,4,5,1,96,6,0,14,47.9291,1
1296.555,2016-04-05 07:00:00,Tuesday,2016,2,0,4,5,1,96,7,0,14,46.9391,1
1280.556,2016-04-05 08:00:00,Tuesday,2016,2,0,4,5,1,96,8,0,14,46.9391,51
1283.875,2016-04-05 09:00:00,Tuesday,2016,2,0,4,5,1,96,9,0,14,46.5791,1
1316.543,2016-04-05 10:00:00,Tuesday,2016,2,0,4,5,1,96,10,0,14,45.4991,1
1425.834,2016-04-05 11:00:00,Tuesday,2016,2,0,4,5,1,96,11,0,14,43.3391,1
1624.948,2016-04-05 12:00:00,Tuesday,2016,2,0,4,5,1,96,12,0,14,40.8191,1
1713.252,2016-04-05 13:00:00,Tuesday,2016,2,0,4,5,1,96,13,0,14,38.9291,2
1718.688,2016-04-05 14:00:00,Tuesday,2016,2,0,4,5,1,96,14,0,14,37.669098,2
1712.995,2016-04-05 15:00:00,Tuesday,2016,2,0,4,5,1,96,15,0,14,36.5891,3
1720.505,2016-04-05 16:00:00,Tuesday,2016,2,0,4,5,1,96,16,0,14,35.1491,3
1709.266,2016-04-05 17:00:00,Tuesday,2016,2,0,4,5,1,96,17,0,14,33.7991,3
1706.494,2016-04-05 18:00:00,Tuesday,2016,2,0,4,5,1,96,18,0,14,32.4491,3
1698.148,2016-04-05 19:00:00,Tuesday,2016,2,0,4,5,1,96,19,0,14,29.6591,2
1710.538,2016-04-05 20:00:00,Tuesday,2016,2,0,4,5,1,96,20,0,14,27.5891,1
1684.05,2016-04-05 21:00:00,Tuesday,2016,2,0,4,5,1,96,21,0,14,25.8791,1
1677.26,2016-04-05 22:00:00,Tuesday,2016,2,0,4,5,1,96,22,0,14,24.3491,0
1685.559,2016-04-05 23:00:00,Tuesday,2016,2,0,4,5,1,96,23,0,14,22.9091,0
1676.308,2016-04-06 00:00:00,Wednesday,2016,2,0,4,6,2,97,0,0,14,22.1891,0
1706.976,2016-04-06 01:00:00,Wednesday,2016,2,0,4,6,2,97,1,0,14,27.8591,0
1765.612,2016-04-06 02:00:00,Wednesday,2016,2,0,4,6,2,97,2,0,14,33.7091,0
1696.749,2016-04-06 03:00:00,Wednesday,2016,2,0,4,6,2,97,3,0,14,36.6791,0
1564.551,2016-04-06 04:00:00,Wednesday,2016,2,0,4,6,2,97,4,0,14,39.6491,0
1436.779,2016-04-06 05:00:00,Wednesday,2016,2,0,4,6,2,97,5,0,14,42.5291,0
1349.04,2016-04-06 06:00:00,Wednesday,2016,2,0,4,6,2,97,6,0,14,45.4991,0
1296.253,2016-04-06 07:00:00,Wednesday,2016,2,0,4,6,2,97,7,0,14,46.4891,1
1271.042,2016-04-06 08:00:00,Wednesday,2016,2,0,4,6,2,97,8,0,14,46.7591,2
1259.696,2016-04-06 09:00:00,Wednesday,2016,2,0,4,6,2,97,9,0,14,45.8591,1
1278.695,2016-04-06 10:00:00,Wednesday,2016,2,0,4,6,2,97,10,0,14,44.7791,0
1365.625,2016-04-06 11:00:00,Wednesday,2016,2,0,4,6,2,97,11,0,14,43.4291,0
1544.664,2016-04-06 12:00:00,Wednesday,2016,2,0,4,6,2,97,12,0,14,41.4491,0
1657.412,2016-04-06 13:00:00,Wednesday,2016,2,0,4,6,2,97,13,0,14,39.829098,0
1667.085,2016-04-06 14:00:00,Wednesday,2016,2,0,4,6,2,97,14,0,14,37.8491,0
1685.006,2016-04-06 15:00:00,Wednesday,2016,2,0,4,6,2,97,15,0,14,35.5991,0
1697.351,2016-04-06 16:00:00,Wednesday,2016,2,0,4,6,2,97,16,0,14,32.8991,0
1698.365,2016-04-06 17:00:00,Wednesday,2016,2,0,4,6,2,97,17,0,14,30.0191,0
1700.052,2016-04-06 18:00:00,Wednesday,2016,2,0,4,6,2,97,18,0,14,27.4091,0
1697.893,2016-04-06 19:00:00,Wednesday,2016,2,0,4,6,2,97,19,0,14,25.3391,0
1680.445,2016-04-06 20:00:00,Wednesday,2016,2,0,4,6,2,97,20,0,14,23.5391,0
1668.432,2016-04-06 21:00:00,Wednesday,2016,2,0,4,6,2,97,21,0,14,22.1891,0
1654.348,2016-04-06 22:00:00,Wednesday,2016,2,0,4,6,2,97,22,0,14,21.0191,1
1644.631,2016-04-06 23:00:00,Wednesday,2016,2,0,4,6,2,97,23,0,14,19.8491,1
1625.554,2016-04-07 00:00:00,Thursday,2016,2,0,4,7,3,98,0,0,14,19.5791,0
1618.75,2016-04-07 01:00:00,Thursday,2016,2,0,4,7,3,98,1,0,14,26.4191,0
1690.056,2016-04-07 02:00:00,Thursday,2016,2,0,4,7,3,98,2,0,14,35.7791,1
1622.947,2016-04-07 03:00:00,Thursday,2016,2,0,4,7,3,98,3,0,14,39.1991,1
1493.138,2016-04-07 04:00:00,Thursday,2016,2,0,4,7,3,98,4,0,14,42.2591,1
1377.988,2016-04-07 05:00:00,Thursday,2016,2,0,4,7,3,98,5,0,14,45.1391,1
1313.455,2016-04-07 06:00:00,Thursday,2016,2,0,4,7,3,98,6,0,14,47.3891,1
1280.752,2016-04-07 07:00:00,Thursday,2016,2,0,4,7,3,98,7,0,14,48.5591,1
1269.449,2016-04-07 08:00:00,Thursday,2016,2,0,4,7,3,98,8,0,14,48.919098,1
1268.676,2016-04-07 09:00:00,Thursday,2016,2,0,4,7,3,98,9,0,14,48.4691,1
1302.171,2016-04-07 10:00:00,Thursday,2016,2,0,4,7,3,98,10,0,14,47.4791,2
1411.537,2016-04-07 11:00:00,Thursday,2016,2,0,4,7,3,98,11,0,14,45.6791,2
1599.605,2016-04-07 12:00:00,Thursday,2016,2,0,4,7,3,98,12,0,14,43.4291,2
1683.504,2016-04-07 13:00:00,Thursday,2016,2,0,4,7,3,98,13,0,14,41.629097,3
1689.973,2016-04-07 14:00:00,Thursday,2016,2,0,4,7,3,98,14,0,14,39.6491,2
1689.796,2016-04-07 15:00:00,Thursday,2016,2,0,4,7,3,98,15,0,14,37.2191,2
1707.874,2016-04-07 16:00:00,Thursday,2016,2,0,4,7,3,98,16,0,14,34.4291,2
1713.621,2016-04-07 17:00:00,Thursday,2016,2,0,4,7,3,98,17,0,14,31.9091,3
1711.783,2016-04-07 18:00:00,Thursday,2016,2,0,4,7,3,98,18,0,14,29.9291,3
1706.865,2016-04-07 19:00:00,Thursday,2016,2,0,4,7,3,98,19,0,14,28.6691,3
1687.327,2016-04-07 20:00:00,Thursday,2016,2,0,4,7,3,98,20,0,14,26.959099,3
1668.532,2016-04-07 21:00:00,Thursday,2016,2,0,4,7,3,98,21,0,14,25.6091,3
1651.427,2016-04-07 22:00:00,Thursday,2016,2,0,4,7,3,98,22,0,14,24.2591,3
1637.313,2016-04-07 23:00:00,Thursday,2016,2,0,4,7,3,98,23,0,14,22.8191,3
1617.649,2016-04-08 00:00:00,Friday,2016,2,0,4,8,4,99,0,0,14,22.369099,3
1626.735,2016-04-08 01:00:00,Friday,2016,2,0,4,8,4,99,1,0,14,28.3091,2
1709.028,2016-04-08 02:00:00,Friday,2016,2,0,4,8,4,99,2,0,14,37.5791,2
1655.531,2016-04-08 03:00:00,Friday,2016,2,0,4,8,4,99,3,0,14,41.3591,2
1538.725,2016-04-08 04:00:00,Friday,2016,2,0,4,8,4,99,4,0,14,44.689102,1
1425.515,2016-04-08 05:00:00,Friday,2016,2,0,4,8,4,99,5,0,14,47.6591,0
1356.974,2016-04-08 06:00:00,Friday,2016,2,0,4,8,4,99,6,0,14,49.9091,0
1323.458,2016-04-08 07:00:00,Friday,2016,2,0,4,8,4,99,7,0,14,51.169098,0
1308.222,2016-04-08 08:00:00,Friday,2016,2,0,4,8,4,99,8,0,14,51.5291,0
1316.506,2016-04-08 09:00:00,Friday,2016,2,0,4,8,4,99,9,0,14,50.8091,0
1361.125,2016-04-08 10:00:00,Friday,2016,2,0,4,8,4,99,10,0,14,49.2791,0
1476.342,2016-04-08 11:00:00,Friday,2016,2,0,4,8,4,99,11,0,14,46.9391,0
1673.11,2016-04-08 12:00:00,Friday,2016,2,0,4,8,4,99,12,0,14,44.5091,0
1747.034,2016-04-08 13:00:00,Friday,2016,2,0,4,8,4,99,13,0,14,42.439102,0
1733.586,2016-04-08 14:00:00,Friday,2016,2,0,4,8,4,99,14,0,14,40.6391,0
1725.275,2016-04-08 15:00:00,Friday,2016,2,0,4,8,4,99,15,0,14,38.0291,0
1721.704,2016-04-08 16:00:00,Friday,2016,2,0,4,8,4,99,16,0,14,34.9691,0
1702.236,2016-04-08 17:00:00,Friday,2016,2,0,4,8,4,99,17,0,14,32.0891,0
1692.89,2016-04-08 18:00:00,Friday,2016,2,0,4,8,4,99,18,0,14,29.5691,0
1680.416,2016-04-08 19:00:00,Friday,2016,2,0,4,8,4,99,19,0,14,27.4991,0
1658.771,2016-04-08 20:00:00,Friday,2016,2,0,4,8,4,99,20,0,14,25.7891,0
1634.84,2016-04-08 21:00:00,Friday,2016,2,0,4,8,4,99,21,0,14,24.4391,0
1615.916,2016-04-08 22:00:00,Friday,2016,2,0,4,8,4,99,22,0,14,23.2691,0
1594.069,2016-04-08 23:00:00,Friday,2016,2,0,4,8,4,99,23,0,14,22.0091,0
1564.167,2016-04-09 00:00:00,Saturday,2016,2,0,4,9,5,100,0,0,14,22.0091,0
1560.398,2016-04-09 01:00:00,Saturday,2016,2,0,4,9,5,100,1,0,14,29.8391,1
1638.395,2016-04-09 02:00:00,Saturday,2016,2,0,4,9,5,100,2,0,14,38.3891,2
1602.462,2016-04-09 03:00:00,Saturday,2016,2,0,4,9,5,100,3,0,14,41.8091,2
1523.478,2016-04-09 04:00:00,Saturday,2016,2,0,4,9,5,100,4,0,14,44.8691,2
1437.282,2016-04-09 05:00:00,Saturday,2016,2,0,4,9,5,100,5,0,14,48.0191,2
1378.249,2016-04-09 06:00:00,Saturday,2016,2,0,4,9,5,100,6,0,14,50.2691,2
1346.212,2016-04-09 07:00:00,Saturday,2016,2,0,4,9,5,100,7,0,14,50.989098,3
1339.68,2016-04-09 08:00:00,Saturday,2016,2,0,4,9,5,100,8,0,14,51.3491,3
1345.278,2016-04-09 09:00:00,Saturday,2016,2,0,4,9,5,100,9,0,14,50.3591,3
1371.279,2016-04-09 10:00:00,Saturday,2016,2,0,4,9,5,100,10,0,14,48.739098,3
1427.743,2016-04-09 11:00:00,Saturday,2016,2,0,4,9,5,100,11,0,14,47.1191,3
1512.816,2016-04-09 12:00:00,Saturday,2016,2,0,4,9,5,100,12,0,14,45.6791,3
1557.101,2016-04-09 13:00:00,Saturday,2016,2,0,4,9,5,100,13,0,14,44.419098,2
1609.48,2016-04-09 14:00:00,Saturday,2016,2,0,4,9,5,100,14,0,14,42.439102,1
1630.784,2016-04-09 15:00:00,Saturday,2016,2,0,4,9,5,100,15,0,14,39.1091,0
1624.659,2016-04-09 16:00:00,Saturday,2016,2,0,4,9,5,100,16,0,14,38.0291,0
1596.552,2016-04-09 17:00:00,Saturday,2016,2,0,4,9,5,100,17,0,14,36.7691,0
1565.556,2016-04-09 18:00:00,Saturday,2016,2,0,4,9,5,100,18,0,14,33.2591,0
1526.032,2016-04-09 19:00:00,Saturday,2016,2,0,4,9,5,100,19,0,14,29.4791,0
1496.503,2016-04-09 20:00:00,Saturday,2016,2,0,4,9,5,100,20,0,14,26.4191,0
1474.547,2016-04-09 21:00:00,Saturday,2016,2,0,4,9,5,100,21,0,14,24.4391,0
1469.413,2016-04-09 22:00:00,Saturday,2016,2,0,4,9,5,100,22,0,14,23.1791,0
1473.918,2016-04-09 23:00:00,Saturday,2016,2,0,4,9,5,100,23,0,14,21.9191,0
1477.653,2016-04-10 00:00:00,Sunday,2016,2,1,4,10,6,101,0,0,14,22.279099,0
1506.08,2016-04-10 01:00:00,Sunday,2016,2,1,4,10,6,101,1,0,14,30.0191,0
1594.514,2016-04-10 02:00:00,Sunday,2016,2,1,4,10,6,101,2,0,14,39.829098,0
1562.34,2016-04-10 03:00:00,Sunday,2016,2,1,4,10,6,101,3,0,14,43.5191,0
1489.533,2016-04-10 04:00:00,Sunday,2016,2,1,4,10,6,101,4,0,14,46.8491,0
1405.446,2016-04-10 05:00:00,Sunday,2016,2,1,4,10,6,101,5,0,14,49.9991,1
1333.671,2016-04-10 06:00:00,Sunday,2016,2,1,4,10,6,101,6,0,14,52.5191,1
